SampleID,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6,asv_7,asv_8,asv_9,asv_10,asv_11,asv_12,asv_13,asv_14,asv_15,asv_16,asv_17,asv_18,asv_19,asv_20,asv_21,asv_22,asv_23,asv_24,asv_25,asv_26,asv_27,asv_28,asv_29,asv_30,asv_31,asv_32,asv_33,asv_34,asv_35,asv_36,asv_37,asv_38,asv_39,asv_40,asv_41,asv_42,asv_43,asv_44,asv_45,asv_46,asv_47,asv_48,asv_49,asv_50,asv_51,asv_52,asv_53,asv_54,asv_55,asv_56,asv_57,asv_58,asv_59,asv_60,asv_61,asv_62,asv_63,asv_64,asv_65,asv_66,asv_67,asv_68,asv_69,asv_70,asv_71,asv_72,asv_73,asv_74,asv_75,asv_76,asv_77,asv_78,asv_79,asv_80,asv_81,asv_82,asv_83,asv_84,asv_85,asv_86,asv_87,asv_88,asv_89,asv_90,asv_91,asv_92,asv_93,asv_94,asv_95,asv_96,asv_97,asv_98,asv_99,asv_100
230,0.000286944045911,0.0,0.0,0.0,0.0090387374461979,0.0,0.0,0.0,0.0,0.0025824964131994,0.0202295552367288,0.0,0.0282639885222381,0.0,0.0045911047345767,0.0,0.000286944045911,0.0,0.000286944045911,0.0,0.0,0.006312769010043,0.0203730272596843,0.0,0.0,0.0,0.0566714490674318,0.0,0.0,0.0,0.0,0.0113342898134863,0.0474892395982783,0.0076040172166427,0.0007173601147776,0.0,0.0558106169296987,0.0,0.0,0.0,0.0076040172166427,0.0,0.0,0.0024390243902439,0.0,0.0,0.1077474892395982,0.0,0.0,0.0,0.0,0.006312769010043,0.0,0.0070301291248206,0.0127690100430416,0.0131994261119081,0.0305595408895265,0.0,0.0,0.0,0.0,0.0,0.0021520803443328,0.0,0.0,0.0,0.0,0.0416068866571018,0.0,0.0051649928263988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103299856527977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008608321377331,0.0,0.0015781922525107,0.0,0.0,0.0,0.0,0.0,0.0
2516,0.7387772862426571,0.0052215534121401,0.0,0.1324243962578867,0.0002175647255058,0.0,0.0007977373268547,0.0,0.0040612082094423,0.0002900863006744,0.0171150917397925,0.0,0.0,0.0012328667778664,0.000362607875843,0.0038436434839364,0.0,0.0,0.0,0.0,0.0,0.0,0.0002175647255058,0.0015954746537094,0.0002900863006744,0.0005076510261802,0.0,0.0,0.0,0.0,0.0,0.0010878236275291,0.0013779099282036,0.0020306041047211,0.0015954746537094,0.0,0.0001450431503372,0.0,0.0,0.0021756472550583,0.0,0.0018130393792153,0.0,0.0032634708825875,0.0002175647255058,0.0,0.0,0.0,0.0023206904053956,0.0002175647255058,0.0,0.0002175647255058,0.0,0.0001450431503372,0.0001450431503372,0.0,0.0001450431503372,0.0,0.0,0.000362607875843,0.0,0.0,7.252157516861267e-05,0.0001450431503372,0.0,0.0,0.0002175647255058,0.0004351294510116,0.0,0.0005801726013489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001450431503372,0.0005076510261802,0.0,0.0005076510261802,0.0,0.0,0.0,0.0,0.0013779099282036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023932119805642,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0003375446041084,0.0,0.0006750892082168,0.0225190471598032,0.0,0.0003857652618381,0.0025556948596778,0.0030379014369756,0.0008679718391358,0.000192882630919,0.0003857652618381,0.0042434178802198,9.644131545954288e-05,0.0,0.0197704696692062,0.0,9.644131545954288e-05,0.0003857652618381,0.0005304272350274,0.0013019577587038,0.0,0.0,0.0,0.8896229144565532,0.0,0.0,0.0,0.0006750892082168,4.822065772977144e-05,0.0002411032886488,0.0098852348346031,0.0,0.0001446619731893,0.0,0.0016395023628122,0.0019288263091908,0.0,9.644131545954288e-05,0.0,0.0,0.0,0.0,9.644131545954288e-05,0.0,0.0,0.000192882630919,0.0,0.0004822065772977,0.0,0.0,0.0,0.0,0.0004339859195679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004822065772977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644131545954288e-05,0.0,0.0,0.0,0.0,0.0001446619731893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644131545954288e-05,0.0,0.0003375446041084,0.0,0.0,0.0,0.0
4960,0.1700843563541595,0.0008229888210685,0.0,0.0,0.0,0.0,0.0,0.0001371648035114,0.0010973184280913,0.0,0.0,0.0,0.0,0.000685824017557,0.0,0.0004114944105342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001371648035114,0.0,0.0,0.0,0.0,0.0052808449351896,0.0,0.0045950209176325,0.0,0.0,0.0,0.0002057472052671,0.0,0.0,0.0,0.0,0.0019203072491598,0.0,0.0,0.0,0.0,0.0,0.0,0.000685824017557,0.0,0.0001371648035114,0.0,0.0001371648035114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002057472052671,0.0,0.0,0.0,0.0,0.0,0.0,0.0003429120087785,0.0,0.0,0.0,0.0,0.0002057472052671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001371648035114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8447,0.2168109291896965,0.0033371571592449,0.0,0.0172072166023568,0.001042861612264,0.0,0.0,0.0022942955469809,0.0006257169673584,0.0044843049327354,0.1329648555636667,0.012618625508395,0.0051100219000938,0.0283658358535822,0.0014600062571696,0.0298258421107519,0.0,0.0,0.048910209615184,0.0,0.0,0.0040671602878298,0.0056314527062258,0.0,0.0,0.0002085723224528,0.0021900093857545,0.0,0.0075086036083011,0.0,0.0,0.0177286474084888,0.0022942955469809,0.0222129523412243,0.0017728647408488,0.0023985817082073,0.0009385754510376,0.0,0.0,0.0300344144332047,0.0002085723224528,0.0070914589633955,0.0,0.0036500156429241,0.0003128584836792,0.0,0.008760037543018,0.0,0.0031285848367921,0.0032328709980185,0.0,0.0052143080613202,0.0012514339347168,0.0060485973511315,0.0,0.0014600062571696,0.0151214933778287,0.0,0.0,0.0006257169673584,0.0011471477734904,0.0004171446449056,0.0008342892898112,0.0004171446449056,0.0007300031285848,0.0,0.0009385754510376,0.0032328709980185,0.0,0.0025028678694337,0.0,0.0007300031285848,0.0,0.0007300031285848,0.0012514339347168,0.0007300031285848,0.0002085723224528,0.0,0.0,0.0,0.0041714464490562,0.0,0.0083428928981124,0.0026071540306601,0.0,0.0,0.0,0.0014600062571696,0.0,0.0,0.0,0.000521430806132,0.0004171446449056,0.0006257169673584,0.0,0.0088643237042444,0.0,0.0,0.0,0.0
4965,0.4470706059088632,0.000801201802704,0.0,0.0,0.0020030045067601,0.0,0.0,0.00100150225338,0.000801201802704,0.0,0.0303455182774161,0.0,0.0,0.0,0.0,0.0017025538307461,0.000901352028042,0.0,0.0,0.0,0.000200300450676,0.0,0.000400600901352,0.0020030045067601,0.0,0.0,0.0,0.1996995493239859,0.0030045067601402,0.0,0.0,0.0,0.001402103154732,0.0049073610415623,0.0015022533800701,0.000801201802704,0.001201802704056,0.000701051577366,0.0024036054081121,0.0,0.0,0.0049073610415623,0.000600901352028,0.00050075112669,0.0,0.001101652478718,0.000300450676014,0.0,0.000600901352028,0.0,0.000701051577366,0.0119178768152228,0.000300450676014,0.000300450676014,0.0,0.0,0.0,0.000801201802704,0.0,0.001101652478718,0.0,0.001101652478718,0.000801201802704,0.0,0.0,0.0,0.000300450676014,0.0,0.0,0.0,0.0,0.00050075112669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000200300450676,0.000200300450676,0.0,0.000600901352028,0.0,0.0,0.0,0.0040060090135202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072108162243365,0.0,0.0,0.0,0.0
7103,0.2953289110005528,0.0049751243781094,0.0005527915975677,0.0,0.0049751243781094,0.0,0.0,0.0002763957987838,0.005804311774461,0.0011055831951354,0.0150635710337202,0.0031785516860143,0.0,0.0002763957987838,0.001934770591487,0.0029021558872305,0.0002763957987838,0.0,0.0,0.0002763957987838,0.0,0.005666113875069,0.0120232172470978,0.0,0.0,0.0,0.0011055831951354,0.0045605306799336,0.0,0.0,0.0008291873963515,0.0266721945826423,0.0004145936981757,0.0304035378662244,0.0015201768933112,0.0084300718629076,0.02722498618021,0.0002763957987838,0.0153399668325041,0.0098120508568269,0.0015201768933112,0.0031785516860143,0.0,0.0024875621890547,0.0,0.0006909894969596,0.0006909894969596,0.0,0.0,0.0009673852957435,0.0004145936981757,0.0059425096738529,0.0031785516860143,0.0059425096738529,0.0012437810945273,0.0,0.0024875621890547,0.0004145936981757,0.0,0.0005527915975677,0.0069098949695964,0.0142343836373687,0.0004145936981757,0.0,0.0,0.0,0.0006909894969596,0.0074626865671641,0.0,0.0004145936981757,0.0,0.0020729684908789,0.0004145936981757,0.0,0.0,0.0011055831951354,0.0,0.0006909894969596,0.0,0.0,0.0067716970702045,0.0,0.0004145936981757,0.0005527915975677,0.0,0.0,0.0,0.0427031509121061,0.0,0.0,0.0,0.0004145936981757,0.0,0.0009673852957435,0.0,0.0181039248203427,0.0,0.0,0.0,0.0
410,0.0009303046747809,0.0,0.0,0.0,0.0017055585704318,0.0,0.0001550507791301,0.0013179316226064,0.0007752538956508,0.0055043026591208,0.2342042018761144,0.0618652608729358,0.0119389099930227,0.0,0.0001550507791301,0.0426389642607954,0.0004651523373904,0.0,0.0,0.0,0.0003876269478254,0.0053492518799906,0.0035661679199937,0.0,0.0,0.0060469803860764,0.0006977285060857,0.0,0.0,0.0,0.0,0.0107760291495464,0.0052717264904256,0.0363594077060237,0.0236452438173501,0.0378323901077602,0.0012404062330413,0.0018606093495619,0.0,0.0,0.0,0.0,0.0,0.0041863710365144,0.0,0.0,0.0006977285060857,0.0,0.0,0.0072873866191177,0.0001550507791301,0.0472904876347003,0.0013954570121714,0.0044964725947747,0.001938134739127,0.0,0.0093805721373749,0.0,0.0,0.0004651523373904,0.0,0.001938134739127,0.0,0.0,0.0,0.0009303046747809,0.0016280331808667,0.0068222342817272,0.0,0.0002325761686952,0.0,0.0018606093495619,0.0,0.0,0.0009303046747809,0.0,0.0,0.0,0.0,0.0,0.0021707109078223,0.0,0.0111636560973718,0.007597488177378,0.0,0.0,0.0,0.0032560663617334,0.0,0.0004651523373904,0.0,0.0030234901930382,0.0,0.0,0.0,0.0693076982711838,0.0,0.0,0.0,7.752538956508256e-05
361,0.9476879359338672,0.0,0.0,0.0,0.0002583311805734,0.0,0.0002583311805734,0.0005166623611469,0.0,0.0002583311805734,0.0041332988891759,0.0010333247222939,0.0045207956600361,0.0,0.0002583311805734,0.0009041591320072,0.0003874967708602,0.0,0.0,0.0,0.0,0.0002583311805734,0.0005166623611469,0.0,0.0,0.0,0.0005166623611469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003874967708602,0.0,0.0,0.0,0.0,0.0,0.0,0.0020666494445879,0.0,0.0003874967708602,0.0,0.0,0.0002583311805734,0.0,0.0,0.0002583311805734,0.0,0.0023249806251614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006458279514337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111,0.0901683867463335,0.0003259098316132,0.0,0.1166757197175448,0.0023900054318305,0.0,0.000434546442151,0.0002172732210755,0.0,0.0055404671374253,0.0018468223791417,0.0032590983161325,0.0002172732210755,0.0,0.002172732210755,0.000434546442151,0.0,0.0,0.0,0.0,0.0,0.0061922868006518,0.0028245518739815,0.0,0.0,0.0022813688212927,0.002607278652906,0.0,0.0,0.0035850081477457,0.0,0.00869092884302,0.0049972840847365,0.0193373166757197,0.0080391091797935,0.0093427485062466,0.0613796849538294,0.0,0.0,0.0,0.0,0.025746876697447,0.0,0.0,0.0,0.0009777294948397,0.003910917979359,0.0,0.0,0.0048886474741988,0.0003259098316132,0.0431287343834872,0.0019554589896795,0.003910917979359,0.0011950027159152,0.0019554589896795,0.0067354698533405,0.0,0.0,0.0,0.0,0.0002172732210755,0.0001086366105377,0.0,0.0,0.0009777294948397,0.0,0.0054318305268875,0.0,0.001303639326453,0.0,0.0003259098316132,0.0,0.0,0.0038022813688212,0.0,0.0018468223791417,0.0,0.0,0.0,0.0134709397066811,0.0,0.0051059206952743,0.000434546442151,0.0,0.0,0.0,0.0080391091797935,0.0,0.0,0.0,0.0010863661053775,0.0,0.0,0.0,0.0326996197718631,0.0,0.0,0.0,0.0
3359,0.009625736178836,0.0005699449053258,0.0,0.0,0.0001266544234057,0.0,0.0,0.0,0.0,0.0,0.0010765625989487,0.0,0.0,0.0,0.0,0.00044329048192,0.0,0.0,0.0,0.0001899816351086,0.0,0.0,0.0001266544234057,0.0,0.0,0.0,0.0002533088468114,0.0003799632702172,0.0,0.0,0.0,0.0,0.0,0.0,0.0001899816351086,0.0,0.0,0.0,0.0001899816351086,0.0001899816351086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533088468114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001899816351086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001266544234057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
